10/05/2017;893;A;UZS;0,00081700;0,00081930;3785,00000000;3795,00000000
10/05/2017;905;A;BDT;0,03802000;0,03815000;81,29000000;81,54000000
10/05/2017;912;B;WST;1,17350000;1,24510000;0,37850000;0,40150000
10/05/2017;913;A;KZT;0,00990800;0,00991100;312,89000000;312,94000000
10/05/2017;915;A;MNT;0,00128200;0,00128900;2406,00000000;2418,00000000
10/05/2017;920;A;VUV;0,02765000;0,02815000;110,15000000;112,15000000
10/05/2017;930;A;KRW;0,00277500;0,00278100;1115,17000000;1117,18000000
10/05/2017;946;A;TZS;0,00138400;0,00139100;2230,00000000;2240,00000000
10/05/2017;950;A;KES;0,03001000;0,03008000;103,10000000;103,30000000
10/05/2017;955;A;UGX;0,00085300;0,00085550;3625,00000000;3635,00000000
10/05/2017;960;A;SOS;0,00532700;0,00539300;575,00000000;582,00000000
10/05/2017;975;A;PLN;0,81090000;0,81130000;3,82230000;3,82370000
10/05/2017;978;B;EUR;3,40370000;3,40500000;1,09780000;1,09800000
10/05/2017;998;A;XAU;122,93810000;122,96190000;0,02522000;0,02522000
11/05/2017;005;A;AFN;0,04542000;0,04556000;68,06000000;68,26000000
11/05/2017;009;A;ETB;0,13420000;0,13570000;22,86000000;23,10000000
11/05/2017;015;A;THB;0,08974000;0,08983000;34,52000000;34,55000000
11/05/2017;020;A;PAB;3,10050000;3,10110000;1,00000000;1,00000000
11/05/2017;026;A;VEF;0,31010000;0,31090000;9,97500000;10,00000000
11/05/2017;030;A;BOB;0,43980000;0,44940000;6,90000000;7,05000000
11/05/2017;035;A;GHS;0,72440000;0,72800000;4,26000000;4,28000000
11/05/2017;040;A;CRC;0,00539800;0,00549400;564,43000000;574,43000000
11/05/2017;045;A;SVC;0,35510000;0,35550000;8,72200000;8,73200000
11/05/2017;051;A;NIO;0,10250000;0,10490000;29,55000000;30,25000000
11/05/2017;055;A;DKK;0,45750000;0,45770000;6,77600000;6,77700000
11/05/2017;060;A;ISK;0,02999000;0,03008000;103,10000000;103,38000000
11/05/2017;065;A;NOK;0,36270000;0,36310000;8,54160000;8,54890000
11/05/2017;070;A;SEK;0,35150000;0,35160000;8,81900000;8,82200000
11/05/2017;075;A;CZK;0,12840000;0,12870000;24,10000000;24,14600000
11/05/2017;090;A;GMD;0,06548000;0,06838000;45,35000000;47,35000000
11/05/2017;095;A;DZD;0,02828000;0,02849000;108,83550000;109,63550000
